Region,Country,Year,Month_nbr,Quarter_desc,Month_desc,Product_line,Sale_Amount,Sale_Plan
America,Mexico,2001,9,Q3,September,Grossery,174,8109
America,Mexico,2002,9,Q3,September,Electronics,637,3334
America,Mexico,2003,9,Q3,September,Electronics,352,1460
America,Mexico,2004,9,Q3,September,Hardware,147,7819
America,Mexico,2005,9,Q3,September,Computers,545,4766
America,Mexico,2006,9,Q3,September,Furniture,119,7424
America,Mexico,2007,9,Q3,September,Home,653,1874
America,Mexico,2008,9,Q3,September,Grossery,803,8509
America,Mexico,2009,9,Q3,September,Electronics,553,3964
America,Mexico,2010,9,Q3,September,Electronics,933,728
America,Mexico,2011,9,Q3,September,Hardware,372,4917
America,Mexico,2012,9,Q3,September,Computers,112,9433
America,Mexico,2013,9,Q3,September,Furniture,657,6221
America,Mexico,2014,9,Q3,September,Home,730,9747
America,Mexico,2015,9,Q3,September,Grossery,149,6682
America,Mexico,2016,9,Q3,September,Electronics,255,7490
America,Mexico,2017,9,Q3,September,Electronics,450,4038
America,Mexico,1960,10,Q4,October,Electronics,721,8035
America,Mexico,1961,10,Q4,October,Electronics,692,2385
America,Mexico,1962,10,Q4,October,Hardware,960,372
America,Mexico,1963,10,Q4,October,Computers,789,801
America,Mexico,1964,10,Q4,October,Furniture,409,6428
America,Mexico,1965,10,Q4,October,Home,477,4919
America,Mexico,1966,10,Q4,October,Grossery,747,9089
America,Mexico,1967,10,Q4,October,Electronics,249,600
America,Mexico,1968,10,Q4,October,Electronics,772,494
America,Mexico,1969,10,Q4,October,Hardware,430,3685
America,Mexico,1970,10,Q4,October,Computers,569,5948
America,Mexico,1971,10,Q4,October,Furniture,838,1199
America,Mexico,1972,10,Q4,October,Home,743,5301
America,Mexico,1973,10,Q4,October,Grossery,646,7629
America,Mexico,1974,10,Q4,October,Electronics,600,7851
America,Mexico,1975,10,Q4,October,Electronics,548,7756
America,Mexico,1976,10,Q4,October,Hardware,705,6531
America,Mexico,1977,10,Q4,October,Computers,617,4040
America,Mexico,1978,10,Q4,October,Furniture,588,2193
America,Mexico,1979,10,Q4,October,Home,342,5713
America,Mexico,1980,10,Q4,October,Grossery,841,1295
America,Mexico,1981,10,Q4,October,Electronics,908,1352
America,Mexico,1982,10,Q4,October,Electronics,540,4168
America,Mexico,1983,10,Q4,October,Hardware,787,3985
America,Mexico,1984,10,Q4,October,Computers,662,5040
America,Mexico,1985,10,Q4,October,Furniture,860,6205
America,Mexico,1986,10,Q4,October,Home,804,908
America,Mexico,1987,10,Q4,October,Grossery,223,9778
America,Mexico,1988,10,Q4,October,Electronics,814,7629
America,Mexico,1989,10,Q4,October,Electronics,506,2814
America,Mexico,1990,10,Q4,October,Hardware,749,989
America,Mexico,1991,10,Q4,October,Computers,916,9797
America,Mexico,1992,10,Q4,October,Furniture,224,7330
America,Mexico,1993,10,Q4,October,Home,605,3608
America,Mexico,1994,10,Q4,October,Grossery,724,2115
America,Mexico,1995,10,Q4,October,Electronics,322,2206
America,Mexico,1996,10,Q4,October,Electronics,580,1552
America,Mexico,1997,10,Q4,October,Hardware,328,8841
America,Mexico,1998,10,Q4,October,Computers,855,1256
America,Mexico,1999,10,Q4,October,Furniture,951,9221
America,Mexico,2000,10,Q4,October,Home,527,2190
America,Mexico,2001,10,Q4,October,Grossery,773,9703
America,Mexico,2002,10,Q4,October,Electronics,443,7070
America,Mexico,2003,10,Q4,October,Electronics,473,8720
America,Mexico,2004,10,Q4,October,Hardware,189,3083
America,Mexico,2005,10,Q4,October,Computers,228,4990
America,Mexico,2006,10,Q4,October,Furniture,563,7436
America,Mexico,2007,10,Q4,October,Home,287,3253
America,Mexico,2008,10,Q4,October,Grossery,222,9677
America,Mexico,2009,10,Q4,October,Electronics,906,4995
America,Mexico,2010,10,Q4,October,Electronics,566,5835
America,Mexico,2011,10,Q4,October,Hardware,214,5085
America,Mexico,2012,10,Q4,October,Computers,601,4129
America,Mexico,2013,10,Q4,October,Furniture,925,3006
America,Mexico,2014,10,Q4,October,Home,576,7304
America,Mexico,2015,10,Q4,October,Grossery,266,3252
America,Mexico,2016,10,Q4,October,Electronics,822,3260
America,Mexico,2017,10,Q4,October,Electronics,441,6342
America,Mexico,1960,11,Q4,November,Electronics,588,5813
America,Mexico,1961,11,Q4,November,Electronics,237,9650
America,Mexico,1962,11,Q4,November,Hardware,103,3055
America,Mexico,1963,11,Q4,November,Computers,754,9219
America,Mexico,1964,11,Q4,November,Furniture,878,142
America,Mexico,1965,11,Q4,November,Home,504,293
America,Mexico,1966,11,Q4,November,Grossery,654,9935
America,Mexico,1967,11,Q4,November,Electronics,467,1823
America,Mexico,1968,11,Q4,November,Electronics,418,1990
America,Mexico,1969,11,Q4,November,Hardware,254,3855
America,Mexico,1970,11,Q4,November,Computers,944,3125
America,Mexico,1971,11,Q4,November,Furniture,507,3457
America,Mexico,1972,11,Q4,November,Home,447,680
America,Mexico,1973,11,Q4,November,Grossery,154,275
America,Mexico,1974,11,Q4,November,Electronics,696,1990
America,Mexico,1975,11,Q4,November,Electronics,800,9267
America,Mexico,1976,11,Q4,November,Hardware,772,5605
America,Mexico,1977,11,Q4,November,Computers,954,9156
America,Mexico,1978,11,Q4,November,Furniture,948,5718
America,Mexico,1979,11,Q4,November,Home,781,1040
America,Mexico,1980,11,Q4,November,Grossery,331,5801
America,Mexico,1981,11,Q4,November,Electronics,204,7562
America,Mexico,1982,11,Q4,November,Electronics,228,6947
America,Mexico,1983,11,Q4,November,Hardware,205,263
America,Mexico,1984,11,Q4,November,Computers,257,6810
America,Mexico,1985,11,Q4,November,Furniture,546,5668
America,Mexico,1986,11,Q4,November,Home,524,8932
America,Mexico,1987,11,Q4,November,Grossery,706,1536
America,Mexico,1988,11,Q4,November,Electronics,450,7293
America,Mexico,1989,11,Q4,November,Electronics,561,8383
America,Mexico,1990,11,Q4,November,Hardware,936,8485
America,Mexico,1991,11,Q4,November,Computers,107,817
America,Mexico,1992,11,Q4,November,Furniture,509,7535
America,Mexico,1993,11,Q4,November,Home,890,9376
America,Mexico,1994,11,Q4,November,Grossery,218,2385
America,Mexico,1995,11,Q4,November,Electronics,451,7472
America,Mexico,1996,11,Q4,November,Electronics,949,8876
America,Mexico,1997,11,Q4,November,Hardware,647,806
America,Mexico,1998,11,Q4,November,Computers,424,3621
America,Mexico,1999,11,Q4,November,Furniture,946,681
America,Mexico,2000,11,Q4,November,Home,619,2008
America,Mexico,2001,11,Q4,November,Grossery,538,6077
America,Mexico,2002,11,Q4,November,Electronics,403,8183
America,Mexico,2003,11,Q4,November,Electronics,190,6866
America,Mexico,2004,11,Q4,November,Hardware,628,8996
America,Mexico,2005,11,Q4,November,Computers,635,1230
America,Mexico,2006,11,Q4,November,Furniture,543,8948
America,Mexico,2007,11,Q4,November,Home,467,8075
America,Mexico,2008,11,Q4,November,Grossery,322,8581
America,Mexico,2009,11,Q4,November,Electronics,856,9029
America,Mexico,2010,11,Q4,November,Electronics,754,301
America,Mexico,2011,11,Q4,November,Hardware,230,930
America,Mexico,2012,11,Q4,November,Computers,777,1718
America,Mexico,2013,11,Q4,November,Furniture,680,5709
America,Mexico,2014,11,Q4,November,Home,387,9044
America,Mexico,2015,11,Q4,November,Grossery,862,7042
America,Mexico,2016,11,Q4,November,Electronics,947,1266
America,Mexico,2017,11,Q4,November,Electronics,411,6642
America,Mexico,1960,12,Q4,December,Electronics,890,5966
America,Mexico,1961,12,Q4,December,Electronics,488,8328
America,Mexico,1962,12,Q4,December,Hardware,793,8271
America,Mexico,1963,12,Q4,December,Computers,825,5340
America,Mexico,1964,12,Q4,December,Furniture,645,8215
America,Mexico,1965,12,Q4,December,Home,668,2767
America,Mexico,1966,12,Q4,December,Grossery,584,6389
America,Mexico,1967,12,Q4,December,Electronics,790,4376
America,Mexico,1968,12,Q4,December,Electronics,252,9083
America,Mexico,1969,12,Q4,December,Hardware,376,3675
America,Mexico,1970,12,Q4,December,Computers,685,4285
America,Mexico,1971,12,Q4,December,Furniture,669,442
America,Mexico,1972,12,Q4,December,Home,662,1406
America,Mexico,1973,12,Q4,December,Grossery,341,4784
America,Mexico,1974,12,Q4,December,Electronics,707,1933
America,Mexico,1975,12,Q4,December,Electronics,914,7118
America,Mexico,1976,12,Q4,December,Hardware,890,4041
America,Mexico,1977,12,Q4,December,Computers,503,6587
America,Mexico,1978,12,Q4,December,Furniture,821,1305
America,Mexico,1979,12,Q4,December,Home,893,5176
America,Mexico,1980,12,Q4,December,Grossery,171,511
America,Mexico,1981,12,Q4,December,Electronics,682,9477
America,Mexico,1982,12,Q4,December,Electronics,182,540
America,Mexico,1983,12,Q4,December,Hardware,275,860
America,Mexico,1984,12,Q4,December,Computers,354,4063
America,Mexico,1985,12,Q4,December,Furniture,681,109
America,Mexico,1986,12,Q4,December,Home,567,514
America,Mexico,1987,12,Q4,December,Grossery,755,8488
America,Mexico,1988,12,Q4,December,Electronics,197,8215
America,Mexico,1989,12,Q4,December,Electronics,130,6063
America,Mexico,1990,12,Q4,December,Hardware,228,5565
America,Mexico,1991,12,Q4,December,Computers,372,404
America,Mexico,1992,12,Q4,December,Furniture,189,3691
America,Mexico,1993,12,Q4,December,Home,221,6705
America,Mexico,1994,12,Q4,December,Grossery,571,7960
America,Mexico,1995,12,Q4,December,Electronics,589,6081
America,Mexico,1996,12,Q4,December,Electronics,862,3801
America,Mexico,1997,12,Q4,December,Hardware,839,4127
America,Mexico,1998,12,Q4,December,Computers,818,9317
America,Mexico,1999,12,Q4,December,Furniture,262,4536
America,Mexico,2000,12,Q4,December,Home,754,1492
America,Mexico,2001,12,Q4,December,Grossery,844,1941
America,Mexico,2002,12,Q4,December,Electronics,357,9129
America,Mexico,2003,12,Q4,December,Electronics,649,9202
America,Mexico,2004,12,Q4,December,Hardware,283,5792
America,Mexico,2005,12,Q4,December,Computers,478,9379
America,Mexico,2006,12,Q4,December,Furniture,107,8008
America,Mexico,2007,12,Q4,December,Home,975,417
America,Mexico,2008,12,Q4,December,Grossery,188,3523
America,Mexico,2009,12,Q4,December,Electronics,664,832
America,Mexico,2010,12,Q4,December,Electronics,413,7461
America,Mexico,2011,12,Q4,December,Hardware,194,5507
America,Mexico,2012,12,Q4,December,Computers,193,3289
America,Mexico,2013,12,Q4,December,Furniture,363,1429
America,Mexico,2014,12,Q4,December,Home,361,5149
America,Mexico,2015,12,Q4,December,Grossery,129,4903
America,Mexico,2016,12,Q4,December,Electronics,797,3990
America,Mexico,2017,12,Q4,December,Electronics,890,6953
America,USA,1960,1,Q1,January,Electronics,230,7768
America,USA,1961,1,Q1,January,Electronics,980,4503
America,USA,1962,1,Q1,January,Hardware,663,2638
America,USA,1963,1,Q1,January,Computers,619,5714
America,USA,1964,1,Q1,January,Furniture,405,5784
America,USA,1965,1,Q1,January,Home,337,1797
America,USA,1966,1,Q1,January,Grossery,654,8069
America,USA,1967,1,Q1,January,Electronics,404,389
America,USA,1968,1,Q1,January,Electronics,842,9687
America,USA,1969,1,Q1,January,Hardware,989,4123
America,USA,1970,1,Q1,January,Computers,111,4196
America,USA,1971,1,Q1,January,Furniture,654,5088
America,USA,1972,1,Q1,January,Home,834,9367
America,USA,1973,1,Q1,January,Grossery,289,8524
America,USA,1974,1,Q1,January,Electronics,174,572
America,USA,1975,1,Q1,January,Electronics,480,9641
America,USA,1976,1,Q1,January,Hardware,146,3405
America,USA,1977,1,Q1,January,Computers,362,8793
America,USA,1978,1,Q1,January,Furniture,547,5480
America,USA,1979,1,Q1,January,Home,633,4607
America,USA,1980,1,Q1,January,Grossery,685,8672
America,USA,1981,1,Q1,January,Electronics,368,5967
America,USA,1982,1,Q1,January,Electronics,155,9929
America,USA,1983,1,Q1,January,Hardware,222,2479
America,USA,1984,1,Q1,January,Computers,318,9128
America,USA,1985,1,Q1,January,Furniture,188,4074
America,USA,1986,1,Q1,January,Home,918,7574
America,USA,1987,1,Q1,January,Grossery,949,7857
America,USA,1988,1,Q1,January,Electronics,180,3694
America,USA,1989,1,Q1,January,Electronics,632,8349
America,USA,1990,1,Q1,January,Hardware,572,8126
America,USA,1991,1,Q1,January,Computers,282,2155
America,USA,1992,1,Q1,January,Furniture,842,7217
America,USA,1993,1,Q1,January,Home,918,7580
America,USA,1994,1,Q1,January,Grossery,306,4153
America,USA,1995,1,Q1,January,Electronics,755,3358
America,USA,1996,1,Q1,January,Electronics,147,7968
America,USA,1997,1,Q1,January,Hardware,116,9004
America,USA,1998,1,Q1,January,Computers,953,6347
America,USA,1999,1,Q1,January,Furniture,876,8348
America,USA,2000,1,Q1,January,Home,153,682
America,USA,2001,1,Q1,January,Grossery,290,6088
America,USA,2002,1,Q1,January,Electronics,639,2381
America,USA,2003,1,Q1,January,Electronics,418,7157
America,USA,2004,1,Q1,January,Hardware,663,9558
America,USA,2005,1,Q1,January,Computers,480,8842
America,USA,2006,1,Q1,January,Furniture,626,1449
America,USA,2007,1,Q1,January,Home,801,5549
America,USA,2008,1,Q1,January,Grossery,445,2853
America,USA,2009,1,Q1,January,Electronics,319,292
America,USA,2010,1,Q1,January,Electronics,716,1833
America,USA,2011,1,Q1,January,Hardware,809,6758
America,USA,2012,1,Q1,January,Computers,937,9359
America,USA,2013,1,Q1,January,Furniture,987,3574
America,USA,2014,1,Q1,January,Home,805,4792
America,USA,2015,1,Q1,January,Grossery,539,812
America,USA,2016,1,Q1,January,Electronics,265,9430
America,USA,2017,1,Q1,January,Electronics,919,4897
America,USA,1960,2,Q1,February,Electronics,223,6542
America,USA,1961,2,Q1,February,Electronics,226,926
America,USA,1962,2,Q1,February,Hardware,942,6523
America,USA,1963,2,Q1,February,Computers,489,2217
America,USA,1964,2,Q1,February,Furniture,667,7348
America,USA,1965,2,Q1,February,Home,665,5360
America,USA,1966,2,Q1,February,Grossery,698,3106
America,USA,1967,2,Q1,February,Electronics,426,5196
America,USA,1968,2,Q1,February,Electronics,257,8849
America,USA,1969,2,Q1,February,Hardware,470,6857
America,USA,1970,2,Q1,February,Computers,709,967
America,USA,1971,2,Q1,February,Furniture,718,2947
America,USA,1972,2,Q1,February,Home,388,1734
America,USA,1973,2,Q1,February,Grossery,654,4023
America,USA,1974,2,Q1,February,Electronics,519,4402
America,USA,1975,2,Q1,February,Electronics,179,1669
America,USA,1976,2,Q1,February,Hardware,426,2515
America,USA,1977,2,Q1,February,Computers,133,2550
America,USA,1978,2,Q1,February,Furniture,886,5662
America,USA,1979,2,Q1,February,Home,397,5800
America,USA,1980,2,Q1,February,Grossery,599,552
America,USA,1981,2,Q1,February,Electronics,308,1973
America,USA,1982,2,Q1,February,Electronics,327,8899
America,USA,1983,2,Q1,February,Hardware,137,3630
America,USA,1984,2,Q1,February,Computers,660,6565
America,USA,1985,2,Q1,February,Furniture,648,1989
America,USA,1986,2,Q1,February,Home,369,9629
America,USA,1987,2,Q1,February,Grossery,230,9461
America,USA,1988,2,Q1,February,Electronics,825,9683
America,USA,1989,2,Q1,February,Electronics,513,4147
America,USA,1990,2,Q1,February,Hardware,653,8039
America,USA,1991,2,Q1,February,Computers,308,2548
America,USA,1992,2,Q1,February,Furniture,568,4384
America,USA,1993,2,Q1,February,Home,877,1185
America,USA,1994,2,Q1,February,Grossery,352,3364
America,USA,1995,2,Q1,February,Electronics,902,4013
America,USA,1996,2,Q1,February,Electronics,679,2186
America,USA,1997,2,Q1,February,Hardware,569,1701
America,USA,1998,2,Q1,February,Computers,998,531
America,USA,1999,2,Q1,February,Furniture,834,9058
America,USA,2000,2,Q1,February,Home,624,7564
America,USA,2001,2,Q1,February,Grossery,150,4293
America,USA,2002,2,Q1,February,Electronics,374,1020
America,USA,2003,2,Q1,February,Electronics,426,9698
America,USA,2004,2,Q1,February,Hardware,674,9426
America,USA,2005,2,Q1,February,Computers,534,2771
America,USA,2006,2,Q1,February,Furniture,696,7548
America,USA,2007,2,Q1,February,Home,550,4016
America,USA,2008,2,Q1,February,Grossery,1189,6529
America,USA,2009,2,Q1,February,Electronics,1449,9133
America,USA,2010,2,Q1,February,Electronics,1076,9922
America,USA,2011,2,Q1,February,Hardware,1439,8959
America,USA,2012,2,Q1,February,Computers,944,156
America,USA,2013,2,Q1,February,Furniture,1157,1187
America,USA,2014,2,Q1,February,Home,1418,1702
America,USA,2015,2,Q1,February,Grossery,1358,7944
America,USA,2016,2,Q1,February,Electronics,814,5800
America,USA,2017,2,Q1,February,Electronics,1490,4749
America,USA,1960,3,Q1,March,Electronics,1305,8588
America,USA,1961,3,Q1,March,Electronics,1327,7357
America,USA,1962,3,Q1,March,Hardware,961,2614
America,USA,1963,3,Q1,March,Computers,1284,2118
America,USA,1964,3,Q1,March,Furniture,875,7083
America,USA,1965,3,Q1,March,Home,994,3070
America,USA,1966,3,Q1,March,Grossery,1406,2466
America,USA,1967,3,Q1,March,Electronics,1292,6007
America,USA,1968,3,Q1,March,Electronics,827,696
America,USA,1969,3,Q1,March,Hardware,1363,9957
America,USA,1970,3,Q1,March,Computers,1290,6426
America,USA,1971,3,Q1,March,Furniture,1119,3044
America,USA,1972,3,Q1,March,Home,827,5652
America,USA,1973,3,Q1,March,Grossery,1308,1881
America,USA,1974,3,Q1,March,Electronics,982,2634
America,USA,1975,3,Q1,March,Electronics,1111,4404
America,USA,1976,3,Q1,March,Hardware,808,1777
America,USA,1977,3,Q1,March,Computers,1138,1653
America,USA,1978,3,Q1,March,Furniture,981,7811
America,USA,1979,3,Q1,March,Home,888,5174
America,USA,1980,3,Q1,March,Grossery,987,8680
America,USA,1981,3,Q1,March,Electronics,1017,7146
America,USA,1982,3,Q1,March,Electronics,938,3274
America,USA,1983,3,Q1,March,Hardware,1139,5487
America,USA,1984,3,Q1,March,Computers,914,5738
America,USA,1985,3,Q1,March,Furniture,943,257
America,USA,1986,3,Q1,March,Home,1325,1948
America,USA,1987,3,Q1,March,Grossery,973,8715
America,USA,1988,3,Q1,March,Electronics,1202,5147
America,USA,1989,3,Q1,March,Electronics,1361,1737
America,USA,1990,3,Q1,March,Hardware,1259,8601
America,USA,1991,3,Q1,March,Computers,980,6980
America,USA,1992,3,Q1,March,Furniture,830,8133
America,USA,1993,3,Q1,March,Home,1433,976
America,USA,1994,3,Q1,March,Grossery,1078,457
America,USA,1995,3,Q1,March,Electronics,1194,8591
America,USA,1996,3,Q1,March,Electronics,1014,2438
America,USA,1997,3,Q1,March,Hardware,848,7641
America,USA,1998,3,Q1,March,Computers,1086,3555
America,USA,1999,3,Q1,March,Furniture,1140,361
America,USA,2000,3,Q1,March,Home,928,6338
America,USA,2001,3,Q1,March,Grossery,1250,9082
America,USA,2002,3,Q1,March,Electronics,1270,2145
America,USA,2003,3,Q1,March,Electronics,986,4112
America,USA,2004,3,Q1,March,Hardware,1382,7208
America,USA,2005,3,Q1,March,Computers,896,7399
America,USA,2006,3,Q1,March,Furniture,1425,6497
America,USA,2007,3,Q1,March,Home,1401,1767
America,USA,2008,3,Q1,March,Grossery,1370,6042
America,USA,2009,3,Q1,March,Electronics,1086,8160
America,USA,2010,3,Q1,March,Electronics,1115,7869
America,USA,2011,3,Q1,March,Hardware,1259,857
America,USA,2012,3,Q1,March,Computers,1177,3864
America,USA,2013,3,Q1,March,Furniture,1201,1046
America,USA,2014,3,Q1,March,Home,1352,9470
America,USA,2015,3,Q1,March,Grossery,1315,6821
America,USA,2016,3,Q1,March,Electronics,1441,8572
America,USA,2017,3,Q1,March,Electronics,1103,674
America,USA,1960,4,Q2,April,Electronics,958,2496
America,USA,1961,4,Q2,April,Electronics,987,5548
America,USA,1962,4,Q2,April,Hardware,1369,4122
America,USA,1963,4,Q2,April,Computers,1496,6118
America,USA,1964,4,Q2,April,Furniture,1028,9388
America,USA,1965,4,Q2,April,Home,1111,2680
America,USA,1966,4,Q2,April,Grossery,857,1344
America,USA,1967,4,Q2,April,Electronics,1096,9405
America,USA,1968,4,Q2,April,Electronics,1011,9312
America,USA,1969,4,Q2,April,Hardware,875,4093
America,USA,1970,4,Q2,April,Computers,1407,6088
America,USA,1971,4,Q2,April,Furniture,1289,2628
America,USA,1972,4,Q2,April,Home,1391,7370
America,USA,1973,4,Q2,April,Grossery,1028,2225
America,USA,1974,4,Q2,April,Electronics,1152,5398
America,USA,1975,4,Q2,April,Electronics,1219,788
America,USA,1976,4,Q2,April,Hardware,1176,910
America,USA,1977,4,Q2,April,Computers,908,626
America,USA,1978,4,Q2,April,Furniture,1181,1499
America,USA,1979,4,Q2,April,Home,972,703
America,USA,1980,4,Q2,April,Grossery,1192,2558
America,USA,1981,4,Q2,April,Electronics,969,6355
